parameter_name,parameter_value,error,metric,ID
gamma,0.3448096672222971,634.8592322466046,open_biphone_3,2
delta,0.0011840731982927049,634.8592322466046,open_biphone_3,2
overlap,0.17304944457350036,634.8592322466046,open_biphone_3,2
sigma,0.6542925172664323,634.8592322466046,open_biphone_3,2
tau,1.4385318839712067,634.8592322466046,open_biphone_3,2
b,2.32275220148946,634.8592322466046,open_biphone_3,2
base,0.46318842051286524,634.8592322466046,open_biphone_3,2
theta,1.9997956534846124,634.8592322466046,open_biphone_3,2
sim_ELI,0.3521685626340863,634.8592322466046,open_biphone_3,2
alpha,2.0477805594912084,445.0566940875231,open_biphone_3,3
gamma,0.13068854633578944,445.0566940875231,open_biphone_3,3
delta,0.0010045669136428972,445.0566940875231,open_biphone_3,3
overlap,0.3724772351973503,445.0566940875231,open_biphone_3,3
sigma,0.43567679213474086,445.0566940875231,open_biphone_3,3
tau,1.274487708379182,445.0566940875231,open_biphone_3,3
b,1.487632644836825,445.0566940875231,open_biphone_3,3
base,0.0001909562546514134,445.0566940875231,open_biphone_3,3
theta,1.9984331846430288,445.0566940875231,open_biphone_3,3
sim_ELI,0.4386639775535181,445.0566940875231,open_biphone_3,3
alpha,2.9957161867875524,595.5117702311773,open_biphone_3,4
gamma,0.17675055355395752,595.5117702311773,open_biphone_3,4
delta,0.0010000588089343644,595.5117702311773,open_biphone_3,4
overlap,0.39408850129625966,595.5117702311773,open_biphone_3,4
sigma,0.8232621847868471,595.5117702311773,open_biphone_3,4
tau,9.989557309187255,595.5117702311773,open_biphone_3,4
b,3.264501139850483,595.5117702311773,open_biphone_3,4
base,4.130127357180292e-7,595.5117702311773,open_biphone_3,4
theta,1.9999999078055857,595.5117702311773,open_biphone_3,4
sim_ELI,0.16424650271025779,595.5117702311773,open_biphone_3,4
alpha,5.983644201363145,701.806883754293,open_biphone_3,5
gamma,0.44281400708226387,701.806883754293,open_biphone_3,5
delta,0.20901877917960288,701.806883754293,open_biphone_3,5
overlap,0.38399054127267684,701.806883754293,open_biphone_3,5
sigma,0.3605938260320736,701.806883754293,open_biphone_3,5
tau,0.8617100706387404,701.806883754293,open_biphone_3,5
b,1.4208172309828577,701.806883754293,open_biphone_3,5
base,8.884911951308086e-5,701.806883754293,open_biphone_3,5
theta,1.317762200653474,701.806883754293,open_biphone_3,5
sim_ELI,0.3515438489686957,701.806883754293,open_biphone_3,5
alpha,5.998440972589184,849.0424615146123,open_biphone_3,6
gamma,0.41334397937329526,849.0424615146123,open_biphone_3,6
delta,0.22642247902003804,849.0424615146123,open_biphone_3,6
overlap,0.43327075475748533,849.0424615146123,open_biphone_3,6
sigma,0.4269276301063289,849.0424615146123,open_biphone_3,6
tau,1.1793422748251758,849.0424615146123,open_biphone_3,6
b,2.2598784771835616,849.0424615146123,open_biphone_3,6
base,0.5887699001703003,849.0424615146123,open_biphone_3,6
theta,1.8926877460832716,849.0424615146123,open_biphone_3,6
sim_ELI,0.5473793906368247,849.0424615146123,open_biphone_3,6
alpha,5.9855121177999395,603.6026548285977,open_biphone_3,7
gamma,0.42029049888427444,603.6026548285977,open_biphone_3,7
delta,0.20522202906406467,603.6026548285977,open_biphone_3,7
overlap,0.5214769230227206,603.6026548285977,open_biphone_3,7
sigma,0.2608357367071929,603.6026548285977,open_biphone_3,7
tau,0.6375970622745007,603.6026548285977,open_biphone_3,7
b,1.338769787477669,603.6026548285977,open_biphone_3,7
base,0.02904588122886127,603.6026548285977,open_biphone_3,7
theta,1.9998772572745314,603.6026548285977,open_biphone_3,7
sim_ELI,0.4298213185114191,603.6026548285977,open_biphone_3,7
alpha,5.991010733076886,735.0283538577875,open_biphone_3,8
gamma,0.4884974138197417,735.0283538577875,open_biphone_3,8
delta,0.2478702247286757,735.0283538577875,open_biphone_3,8
overlap,0.4566911919428633,735.0283538577875,open_biphone_3,8
sigma,0.3219025229686978,735.0283538577875,open_biphone_3,8
tau,0.6835983816827965,735.0283538577875,open_biphone_3,8
b,2.329579872960086,735.0283538577875,open_biphone_3,8
base,0.416061729272968,735.0283538577875,open_biphone_3,8
theta,1.4066271862296504,735.0283538577875,open_biphone_3,8
sim_ELI,0.4384895027180493,735.0283538577875,open_biphone_3,8
alpha,3.6428166103451085,941.2920067252255,open_biphone_3,9
gamma,0.5352427534939125,941.2920067252255,open_biphone_3,9
delta,0.17743774262496373,941.2920067252255,open_biphone_3,9
overlap,0.39028035276887685,941.2920067252255,open_biphone_3,9
sigma,0.3184238017730202,941.2920067252255,open_biphone_3,9
tau,0.7788521413579307,941.2920067252255,open_biphone_3,9
b,1.1257423299820022,941.2920067252255,open_biphone_3,9
base,2.438222611669488e-7,941.2920067252255,open_biphone_3,9
theta,1.2510598044719838,941.2920067252255,open_biphone_3,9
sim_ELI,0.47310910140459966,941.2920067252255,open_biphone_3,9
alpha,5.997995115022263,626.2299960275458,open_biphone_3,10
gamma,0.4688784720042278,626.2299960275458,open_biphone_3,10
delta,0.2775892621728674,626.2299960275458,open_biphone_3,10
overlap,0.32578177922888213,626.2299960275458,open_biphone_3,10
sigma,0.16475359091697522,626.2299960275458,open_biphone_3,10
tau,0.43647167671710885,626.2299960275458,open_biphone_3,10
b,0.8663086942878205,626.2299960275458,open_biphone_3,10
base,0.5482407161434919,626.2299960275458,open_biphone_3,10
theta,1.9985852803632465,626.2299960275458,open_biphone_3,10
sim_ELI,0.7164899623993071,626.2299960275458,open_biphone_3,10
alpha,3.0156009563899695,266.5000698762594,open_biphone_3,11
gamma,0.1201567373050674,266.5000698762594,open_biphone_3,11
delta,0.0010000000042744914,266.5000698762594,open_biphone_3,11
overlap,0.3318351373754427,266.5000698762594,open_biphone_3,11
sigma,0.5360280633110371,266.5000698762594,open_biphone_3,11
tau,9.992812785312346,266.5000698762594,open_biphone_3,11
b,3.0039851440756347,266.5000698762594,open_biphone_3,11
base,9.353803528588301e-12,266.5000698762594,open_biphone_3,11
theta,1.9999999999886942,266.5000698762594,open_biphone_3,11
sim_ELI,0.36045591745978034,266.5000698762594,open_biphone_3,11
alpha,5.996288591783381,600.0431503498601,open_biphone_3,12
gamma,0.5242120413236012,600.0431503498601,open_biphone_3,12
delta,0.1824840795279121,600.0431503498601,open_biphone_3,12
overlap,0.17704204361697232,600.0431503498601,open_biphone_3,12
sigma,0.2938029014148751,600.0431503498601,open_biphone_3,12
tau,0.3841695562484334,600.0431503498601,open_biphone_3,12
b,1.389423867021498,600.0431503498601,open_biphone_3,12
base,0.16229138972708068,600.0431503498601,open_biphone_3,12
theta,1.222554480219299,600.0431503498601,open_biphone_3,12
sim_ELI,0.5514637252190205,600.0431503498601,open_biphone_3,12
alpha,5.99999999999778,417.9406284924355,open_biphone_3,13
gamma,0.4743340925487938,417.9406284924355,open_biphone_3,13
delta,0.19832021600401342,417.9406284924355,open_biphone_3,13
overlap,0.13748923332531957,417.9406284924355,open_biphone_3,13
sigma,0.24931809810835592,417.9406284924355,open_biphone_3,13
tau,7.972942133496866,417.9406284924355,open_biphone_3,13
b,0.8455912136641566,417.9406284924355,open_biphone_3,13
base,1.0432200208082714,417.9406284924355,open_biphone_3,13
theta,1.999999999999985,417.9406284924355,open_biphone_3,13
sim_ELI,0.9999999999999979,417.9406284924355,open_biphone_3,13
alpha,4.447195239241474,706.0212144059909,open_biphone_3,14
gamma,0.3686249493104489,706.0212144059909,open_biphone_3,14
delta,0.21039048200895255,706.0212144059909,open_biphone_3,14
overlap,0.4212255837419179,706.0212144059909,open_biphone_3,14
sigma,0.20584185579602954,706.0212144059909,open_biphone_3,14
tau,0.6644554792492762,706.0212144059909,open_biphone_3,14
b,0.880639366118622,706.0212144059909,open_biphone_3,14
base,4.2677423481444266e-5,706.0212144059909,open_biphone_3,14
theta,1.9997459899612413,706.0212144059909,open_biphone_3,14
sim_ELI,0.5772253158899008,706.0212144059909,open_biphone_3,14
alpha,5.998855109103493,861.6963920495402,open_biphone_3,15
gamma,0.48736134626074373,861.6963920495402,open_biphone_3,15
delta,0.1402686630144084,861.6963920495402,open_biphone_3,15
overlap,0.28317568359320916,861.6963920495402,open_biphone_3,15
sigma,0.6478927130843078,861.6963920495402,open_biphone_3,15
tau,2.047642724889488,861.6963920495402,open_biphone_3,15
b,1.6555549261120828,861.6963920495402,open_biphone_3,15
base,0.24736871964876625,861.6963920495402,open_biphone_3,15
theta,1.9487647765858742,861.6963920495402,open_biphone_3,15
sim_ELI,0.4726849035815659,861.6963920495402,open_biphone_3,15
alpha,5.989857467755971,685.10601452856,open_biphone_3,16
gamma,0.48811898494577705,685.10601452856,open_biphone_3,16
delta,0.24618054510670123,685.10601452856,open_biphone_3,16
overlap,0.2304066267812125,685.10601452856,open_biphone_3,16
sigma,0.3373848956645993,685.10601452856,open_biphone_3,16
tau,0.6224032867831027,685.10601452856,open_biphone_3,16
b,2.187737740693834,685.10601452856,open_biphone_3,16
base,0.8931248854776558,685.10601452856,open_biphone_3,16
theta,1.998687732958374,685.10601452856,open_biphone_3,16
sim_ELI,0.6843808227692645,685.10601452856,open_biphone_3,16
alpha,1.2597237352578454,466.4719482348288,open_biphone_3,17
gamma,0.022649623613973897,466.4719482348288,open_biphone_3,17
delta,0.0010018316075561377,466.4719482348288,open_biphone_3,17
overlap,0.06277944578151647,466.4719482348288,open_biphone_3,17
sigma,0.1802041370875015,466.4719482348288,open_biphone_3,17
tau,0.15177897817575514,466.4719482348288,open_biphone_3,17
b,0.5487175302615189,466.4719482348288,open_biphone_3,17
base,8.629409877166981e-5,466.4719482348288,open_biphone_3,17
theta,1.9999629202269145,466.4719482348288,open_biphone_3,17
sim_ELI,0.8081138210584642,466.4719482348288,open_biphone_3,17
alpha,3.402468544795669,676.2966754374864,open_biphone_3,18
gamma,0.42649694402267996,676.2966754374864,open_biphone_3,18
delta,0.07775756810930162,676.2966754374864,open_biphone_3,18
overlap,0.04157946270121259,676.2966754374864,open_biphone_3,18
sigma,0.35414325298373345,676.2966754374864,open_biphone_3,18
tau,9.640237555488122,676.2966754374864,open_biphone_3,18
b,0.8133363065335625,676.2966754374864,open_biphone_3,18
base,0.7143185780677819,676.2966754374864,open_biphone_3,18
theta,1.9999999999999962,676.2966754374864,open_biphone_3,18
sim_ELI,0.953013992555581,676.2966754374864,open_biphone_3,18
alpha,5.992895938670231,732.450989645911,open_biphone_3,19
gamma,0.4314066571342515,732.450989645911,open_biphone_3,19
delta,0.24413749732284193,732.450989645911,open_biphone_3,19
overlap,0.43265391706189604,732.450989645911,open_biphone_3,19
sigma,0.2739386990017819,732.450989645911,open_biphone_3,19
tau,0.8917413461136655,732.450989645911,open_biphone_3,19
b,1.0566845147432697,732.450989645911,open_biphone_3,19
base,0.38251082745422416,732.450989645911,open_biphone_3,19
theta,1.8685845102687255,732.450989645911,open_biphone_3,19
sim_ELI,0.6144526508148572,732.450989645911,open_biphone_3,19
alpha,5.994138644516614,778.0352196289545,open_biphone_3,20
gamma,0.541945373332291,778.0352196289545,open_biphone_3,20
delta,0.24792583887210373,778.0352196289545,open_biphone_3,20
overlap,0.1474025340153686,778.0352196289545,open_biphone_3,20
sigma,0.24287760754230667,778.0352196289545,open_biphone_3,20
tau,0.5818199028145878,778.0352196289545,open_biphone_3,20
b,1.005247413087737,778.0352196289545,open_biphone_3,20
base,0.5107872828497607,778.0352196289545,open_biphone_3,20
theta,1.7216303684012257,778.0352196289545,open_biphone_3,20
sim_ELI,0.9993723799546209,778.0352196289545,open_biphone_3,20
alpha,5.079817386448772,688.6333858063821,open_biphone_3,21
gamma,0.4836294686795609,688.6333858063821,open_biphone_3,21
delta,0.17141961858733956,688.6333858063821,open_biphone_3,21
overlap,0.5387205018123917,688.6333858063821,open_biphone_3,21
sigma,0.3177550071286422,688.6333858063821,open_biphone_3,21
tau,0.6835998276816186,688.6333858063821,open_biphone_3,21
b,1.6373728244467871,688.6333858063821,open_biphone_3,21
base,4.3057404929346806e-7,688.6333858063821,open_biphone_3,21
theta,1.3406365380762193,688.6333858063821,open_biphone_3,21
sim_ELI,0.32748845326964227,688.6333858063821,open_biphone_3,21
alpha,0.805701246142412,474.7086844882506,open_biphone_3,22
gamma,0.4003312234698636,474.7086844882506,open_biphone_3,22
delta,0.0010667996983682408,474.7086844882506,open_biphone_3,22
overlap,0.29190502826718356,474.7086844882506,open_biphone_3,22
sigma,0.28819447958708083,474.7086844882506,open_biphone_3,22
tau,0.6379259800091248,474.7086844882506,open_biphone_3,22
b,1.6749296270006993,474.7086844882506,open_biphone_3,22
base,1.0336949637312511,474.7086844882506,open_biphone_3,22
theta,1.999678944807491,474.7086844882506,open_biphone_3,22
sim_ELI,0.668354361632152,474.7086844882506,open_biphone_3,22
alpha,5.747800570106178,539.5797266138574,open_biphone_3,23
gamma,0.21256228593221493,539.5797266138574,open_biphone_3,23
delta,0.08802939487559705,539.5797266138574,open_biphone_3,23
overlap,0.22891449519773718,539.5797266138574,open_biphone_3,23
sigma,0.9390848185766154,539.5797266138574,open_biphone_3,23
tau,2.5452034673604795,539.5797266138574,open_biphone_3,23
b,2.4211144832013716,539.5797266138574,open_biphone_3,23
base,1.570291644018559e-7,539.5797266138574,open_biphone_3,23
theta,1.9998113396334332,539.5797266138574,open_biphone_3,23
sim_ELI,0.19197858582230887,539.5797266138574,open_biphone_3,23
alpha,5.998330381695691,881.0592367865826,open_biphone_3,24
gamma,0.4756150491775106,881.0592367865826,open_biphone_3,24
delta,0.24746877925682245,881.0592367865826,open_biphone_3,24
overlap,0.541119441474265,881.0592367865826,open_biphone_3,24
sigma,0.21851797952413138,881.0592367865826,open_biphone_3,24
tau,0.5108792075926043,881.0592367865826,open_biphone_3,24
b,0.894827800660483,881.0592367865826,open_biphone_3,24
base,0.004800034797811474,881.0592367865826,open_biphone_3,24
theta,1.8746530920158502,881.0592367865826,open_biphone_3,24
sim_ELI,0.5865777399483691,881.0592367865826,open_biphone_3,24
alpha,5.9939145320900655,658.8116171674723,open_biphone_3,25
gamma,0.5569114644655783,658.8116171674723,open_biphone_3,25
delta,0.23874626285792247,658.8116171674723,open_biphone_3,25
overlap,0.14274387008501507,658.8116171674723,open_biphone_3,25
sigma,0.2190899329855212,658.8116171674723,open_biphone_3,25
tau,0.31220297656838,658.8116171674723,open_biphone_3,25
b,1.014702287060585,658.8116171674723,open_biphone_3,25
base,0.39966192289831715,658.8116171674723,open_biphone_3,25
theta,1.403616399386564,658.8116171674723,open_biphone_3,25
sim_ELI,0.744180261538262,658.8116171674723,open_biphone_3,25
alpha,5.994428554417326,781.6946380585855,open_biphone_3,26
gamma,0.43422041821684615,781.6946380585855,open_biphone_3,26
delta,0.1151037299163926,781.6946380585855,open_biphone_3,26
overlap,0.42728166958506614,781.6946380585855,open_biphone_3,26
sigma,0.5698312999707003,781.6946380585855,open_biphone_3,26
tau,1.0339473191508388,781.6946380585855,open_biphone_3,26
b,1.6716634040583291,781.6946380585855,open_biphone_3,26
base,0.00022030909058883287,781.6946380585855,open_biphone_3,26
theta,1.7418274988491385,781.6946380585855,open_biphone_3,26
sim_ELI,0.3820813297393297,781.6946380585855,open_biphone_3,26
alpha,5.99766203961918,872.1620401822274,open_biphone_3,27
gamma,0.422891035622765,872.1620401822274,open_biphone_3,27
delta,0.21360372217838225,872.1620401822274,open_biphone_3,27
overlap,0.22416797495055554,872.1620401822274,open_biphone_3,27
sigma,0.39307541403656515,872.1620401822274,open_biphone_3,27
tau,0.6884662637758655,872.1620401822274,open_biphone_3,27
b,1.0585937988161565,872.1620401822274,open_biphone_3,27
base,7.156604076287051e-5,872.1620401822274,open_biphone_3,27
theta,1.3994674757632213,872.1620401822274,open_biphone_3,27
sim_ELI,0.46460585776115393,872.1620401822274,open_biphone_3,27
alpha,5.076888521570759,961.8208962744094,open_biphone_3,28
gamma,0.4014044135635386,961.8208962744094,open_biphone_3,28
delta,0.001000979959905536,961.8208962744094,open_biphone_3,28
overlap,0.9437475292126933,961.8208962744094,open_biphone_3,28
sigma,0.32665130579167195,961.8208962744094,open_biphone_3,28
tau,0.6569631054306942,961.8208962744094,open_biphone_3,28
b,8.767344830693583,961.8208962744094,open_biphone_3,28
base,0.1253534703290269,961.8208962744094,open_biphone_3,28
theta,1.9999976833540343,961.8208962744094,open_biphone_3,28
sim_ELI,0.1766446375941378,961.8208962744094,open_biphone_3,28
alpha,5.991472005784855,609.9786601150724,open_biphone_3,29
gamma,0.345880052891807,609.9786601150724,open_biphone_3,29
delta,0.17879141555141706,609.9786601150724,open_biphone_3,29
overlap,0.4780640398515926,609.9786601150724,open_biphone_3,29
sigma,0.3928416854633501,609.9786601150724,open_biphone_3,29
tau,1.0075874948819274,609.9786601150724,open_biphone_3,29
b,1.6075486316520313,609.9786601150724,open_biphone_3,29
base,0.00024948798969148226,609.9786601150724,open_biphone_3,29
theta,1.9997753000104588,609.9786601150724,open_biphone_3,29
sim_ELI,0.3778203737411568,609.9786601150724,open_biphone_3,29
alpha,5.99945774775442,646.3098098521286,open_biphone_3,30
gamma,0.4384832455980589,646.3098098521286,open_biphone_3,30
delta,0.26652792182360974,646.3098098521286,open_biphone_3,30
overlap,0.36914517472161756,646.3098098521286,open_biphone_3,30
sigma,0.16352644713126394,646.3098098521286,open_biphone_3,30
tau,0.3984228001694682,646.3098098521286,open_biphone_3,30
b,0.9250614502716225,646.3098098521286,open_biphone_3,30
base,0.00019052281162746935,646.3098098521286,open_biphone_3,30
theta,1.6359097743862083,646.3098098521286,open_biphone_3,30
sim_ELI,0.5768320728615093,646.3098098521286,open_biphone_3,30
alpha,5.984957505179399,610.4443314165316,open_biphone_3,31
gamma,0.592690069071826,610.4443314165316,open_biphone_3,31
delta,0.18410919287244817,610.4443314165316,open_biphone_3,31
overlap,0.0010023880609034102,610.4443314165316,open_biphone_3,31
sigma,0.08640133317535174,610.4443314165316,open_biphone_3,31
tau,0.115352703714277,610.4443314165316,open_biphone_3,31
b,0.23781905778457516,610.4443314165316,open_biphone_3,31
base,0.013301074658289816,610.4443314165316,open_biphone_3,31
theta,1.0258988222823173,610.4443314165316,open_biphone_3,31
sim_ELI,0.860528918098099,610.4443314165316,open_biphone_3,31
alpha,5.9951470394596935,909.8535802181547,open_biphone_3,32
gamma,0.42787226645848936,909.8535802181547,open_biphone_3,32
delta,0.19453269728696276,909.8535802181547,open_biphone_3,32
overlap,0.11510857986500461,909.8535802181547,open_biphone_3,32
sigma,0.46036598162142844,909.8535802181547,open_biphone_3,32
tau,0.7498168886995484,909.8535802181547,open_biphone_3,32
b,1.200398451030484,909.8535802181547,open_biphone_3,32
base,0.3938825816149996,909.8535802181547,open_biphone_3,32
theta,1.6702374815511039,909.8535802181547,open_biphone_3,32
sim_ELI,0.7574497820092279,909.8535802181547,open_biphone_3,32
alpha,5.981012403886448,705.7479346684106,open_biphone_4,1
gamma,0.6166950009653809,705.7479346684106,open_biphone_4,1
delta,0.19988262779292473,705.7479346684106,open_biphone_4,1
overlap,0.5323818954543589,705.7479346684106,open_biphone_4,1
sigma,0.1395723014450435,705.7479346684106,open_biphone_4,1
tau,0.39733020656876905,705.7479346684106,open_biphone_4,1
b,0.5862045675156805,705.7479346684106,open_biphone_4,1
base,6.643387331301117e-6,705.7479346684106,open_biphone_4,1
theta,1.8263873568517657,705.7479346684106,open_biphone_4,1
sim_ELI,0.6775122339298206,705.7479346684106,open_biphone_4,1
alpha,2.609541254116845,634.6143202233226,open_biphone_4,2
gamma,0.3435645186292143,634.6143202233226,open_biphone_4,2
delta,0.0010386198048898385,634.6143202233226,open_biphone_4,2
overlap,0.1719473270091217,634.6143202233226,open_biphone_4,2
sigma,0.652041035261577,634.6143202233226,open_biphone_4,2
tau,1.4346602960471944,634.6143202233226,open_biphone_4,2
b,2.289955003379104,634.6143202233226,open_biphone_4,2
base,0.460849937852256,634.6143202233226,open_biphone_4,2
theta,1.9998761626408803,634.6143202233226,open_biphone_4,2
sim_ELI,0.35495990299929064,634.6143202233226,open_biphone_4,2
alpha,2.0165972801834364,444.82401421819355,open_biphone_4,3
gamma,0.13029556755171504,444.82401421819355,open_biphone_4,3
delta,0.0010146636810354631,444.82401421819355,open_biphone_4,3
overlap,0.3739870447748836,444.82401421819355,open_biphone_4,3
sigma,0.4294834988887207,444.82401421819355,open_biphone_4,3
tau,1.2597839846921317,444.82401421819355,open_biphone_4,3
b,1.472819076978896,444.82401421819355,open_biphone_4,3
base,0.0009160182065190748,444.82401421819355,open_biphone_4,3
theta,1.9981299658111737,444.82401421819355,open_biphone_4,3
sim_ELI,0.44086448494588576,444.82401421819355,open_biphone_4,3
alpha,2.9643920875859595,595.1027119364448,open_biphone_4,4
gamma,0.17621821791046083,595.1027119364448,open_biphone_4,4
delta,0.0010001472537901558,595.1027119364448,open_biphone_4,4
overlap,0.39635263529712544,595.1027119364448,open_biphone_4,4
sigma,0.8142789750970666,595.1027119364448,open_biphone_4,4
tau,9.986790835774913,595.1027119364448,open_biphone_4,4
b,3.22855960588752,595.1027119364448,open_biphone_4,4
base,7.767773402590296e-8,595.1027119364448,open_biphone_4,4
theta,1.9999990989779546,595.1027119364448,open_biphone_4,4
sim_ELI,0.16678274404094603,595.1027119364448,open_biphone_4,4
alpha,5.993694871621919,701.7324809670328,open_biphone_4,5
gamma,0.44545548404112195,701.7324809670328,open_biphone_4,5
delta,0.20972150786305122,701.7324809670328,open_biphone_4,5
overlap,0.38784916969220923,701.7324809670328,open_biphone_4,5
sigma,0.35878910291597504,701.7324809670328,open_biphone_4,5
tau,0.859912378114059,701.7324809670328,open_biphone_4,5
b,1.4253925295439167,701.7324809670328,open_biphone_4,5
base,0.0007365756508450859,701.7324809670328,open_biphone_4,5
theta,1.3117327189916632,701.7324809670328,open_biphone_4,5
sim_ELI,0.34837934455677205,701.7324809670328,open_biphone_4,5
alpha,5.995781064654587,848.1921116763799,open_biphone_4,6
gamma,0.41184793083227184,848.1921116763799,open_biphone_4,6
delta,0.22593545967417625,848.1921116763799,open_biphone_4,6
overlap,0.4434929112556853,848.1921116763799,open_biphone_4,6
sigma,0.42624282618545584,848.1921116763799,open_biphone_4,6
tau,1.178658800161408,848.1921116763799,open_biphone_4,6
b,2.2861876111781125,848.1921116763799,open_biphone_4,6
base,0.5595017410994426,848.1921116763799,open_biphone_4,6
theta,1.877235330984146,848.1921116763799,open_biphone_4,6
sim_ELI,0.5299370178429157,848.1921116763799,open_biphone_4,6
alpha,5.988469385746913,602.9555120824084,open_biphone_4,7
gamma,0.41989464727865544,602.9555120824084,open_biphone_4,7
delta,0.20544905288137025,602.9555120824084,open_biphone_4,7
overlap,0.5272638369450083,602.9555120824084,open_biphone_4,7
sigma,0.2597130628271143,602.9555120824084,open_biphone_4,7
tau,0.6341793893685076,602.9555120824084,open_biphone_4,7
b,1.343513347113449,602.9555120824084,open_biphone_4,7
base,0.017264907471376396,602.9555120824084,open_biphone_4,7
theta,1.9999449086570773,602.9555120824084,open_biphone_4,7
sim_ELI,0.42587502818417183,602.9555120824084,open_biphone_4,7
alpha,5.9969456860413715,736.0151833526478,open_biphone_4,8
gamma,0.4883383224518041,736.0151833526478,open_biphone_4,8
delta,0.24817954957298213,736.0151833526478,open_biphone_4,8
overlap,0.4592479824326103,736.0151833526478,open_biphone_4,8
sigma,0.32176479920065254,736.0151833526478,open_biphone_4,8
tau,0.6877501009787964,736.0151833526478,open_biphone_4,8
b,2.328101701700371,736.0151833526478,open_biphone_4,8
base,0.41759548026971977,736.0151833526478,open_biphone_4,8
theta,1.4086838763191882,736.0151833526478,open_biphone_4,8
sim_ELI,0.43778785095424466,736.0151833526478,open_biphone_4,8
alpha,3.6619549436160836,941.31585563268,open_biphone_4,9
gamma,0.5342533670088236,941.31585563268,open_biphone_4,9
delta,0.1787182719048818,941.31585563268,open_biphone_4,9
overlap,0.3967663979718206,941.31585563268,open_biphone_4,9
sigma,0.31747531609201485,941.31585563268,open_biphone_4,9
tau,0.7772376139499323,941.31585563268,open_biphone_4,9
b,1.1321702495733341,941.31585563268,open_biphone_4,9
base,5.254082898274743e-10,941.31585563268,open_biphone_4,9
theta,1.2585207767242133,941.31585563268,open_biphone_4,9
sim_ELI,0.47184187115144227,941.31585563268,open_biphone_4,9
alpha,5.993182469672191,625.4204348617964,open_biphone_4,10
gamma,0.47101578502721464,625.4204348617964,open_biphone_4,10
delta,0.2783774749704606,625.4204348617964,open_biphone_4,10
overlap,0.3301084398416464,625.4204348617964,open_biphone_4,10
sigma,0.16084955092322967,625.4204348617964,open_biphone_4,10
tau,0.4325524330422537,625.4204348617964,open_biphone_4,10
b,0.8536789060913793,625.4204348617964,open_biphone_4,10
base,0.5420356915567122,625.4204348617964,open_biphone_4,10
theta,1.9944725974602957,625.4204348617964,open_biphone_4,10
sim_ELI,0.7236119491177788,625.4204348617964,open_biphone_4,10
alpha,2.9987738316693036,266.5594915315423,open_biphone_4,11
gamma,0.1198884003353044,266.5594915315423,open_biphone_4,11
delta,0.0010000000040048373,266.5594915315423,open_biphone_4,11
overlap,0.3307117661491129,266.5594915315423,open_biphone_4,11
sigma,0.5338218394236061,266.5594915315423,open_biphone_4,11
tau,9.991603350777725,266.5594915315423,open_biphone_4,11
b,2.9601265036055433,266.5594915315423,open_biphone_4,11
base,9.737169529139875e-13,266.5594915315423,open_biphone_4,11
theta,1.999999999964414,266.5594915315423,open_biphone_4,11
sim_ELI,0.3623803624917171,266.5594915315423,open_biphone_4,11
alpha,5.994713412333712,600.6556746632075,open_biphone_4,12
gamma,0.5256179299844628,600.6556746632075,open_biphone_4,12
delta,0.18153823218025025,600.6556746632075,open_biphone_4,12
overlap,0.16872681366042,600.6556746632075,open_biphone_4,12
sigma,0.2935059506524766,600.6556746632075,open_biphone_4,12
tau,0.383794035609976,600.6556746632075,open_biphone_4,12
b,1.3589096469788762,600.6556746632075,open_biphone_4,12
base,0.16381991846586563,600.6556746632075,open_biphone_4,12
theta,1.2180523189410406,600.6556746632075,open_biphone_4,12
sim_ELI,0.5584703164461172,600.6556746632075,open_biphone_4,12
alpha,5.999999999998321,417.44355703799266,open_biphone_4,13
gamma,0.47386558360312864,417.44355703799266,open_biphone_4,13
delta,0.198809863849291,417.44355703799266,open_biphone_4,13
overlap,0.13817412222561049,417.44355703799266,open_biphone_4,13
sigma,0.2477734939229148,417.44355703799266,open_biphone_4,13
tau,9.261011383330938,417.44355703799266,open_biphone_4,13
b,0.838945349863789,417.44355703799266,open_biphone_4,13
base,1.0383876843057274,417.44355703799266,open_biphone_4,13
theta,1.9999999999999802,417.44355703799266,open_biphone_4,13
sim_ELI,0.9999999999999948,417.44355703799266,open_biphone_4,13
alpha,4.4373922316413825,706.1329967915328,open_biphone_4,14
gamma,0.3701969750614333,706.1329967915328,open_biphone_4,14
delta,0.2111239512940251,706.1329967915328,open_biphone_4,14
overlap,0.4248210948922442,706.1329967915328,open_biphone_4,14
sigma,0.20320544083141967,706.1329967915328,open_biphone_4,14
tau,0.6550349846785695,706.1329967915328,open_biphone_4,14
b,0.874051245557036,706.1329967915328,open_biphone_4,14
base,8.995603732320103e-6,706.1329967915328,open_biphone_4,14
theta,1.999977352999494,706.1329967915328,open_biphone_4,14
sim_ELI,0.5787354343486059,706.1329967915328,open_biphone_4,14
alpha,5.9974657570627254,861.173849755079,open_biphone_4,15
gamma,0.4875815752463988,861.173849755079,open_biphone_4,15
delta,0.14174401749982884,861.173849755079,open_biphone_4,15
overlap,0.28898756896364103,861.173849755079,open_biphone_4,15
sigma,0.6399692182011629,861.173849755079,open_biphone_4,15
tau,2.033487528024969,861.173849755079,open_biphone_4,15
b,1.6585493084789755,861.173849755079,open_biphone_4,15
base,0.23628874085318094,861.173849755079,open_biphone_4,15
theta,1.9349944792483131,861.173849755079,open_biphone_4,15
sim_ELI,0.4694974462853293,861.173849755079,open_biphone_4,15
